user_id,signup_date,test_group,onboarding_step_reached,feature_A_clicks,feature_B_clicks,churned
USR-04713,2025-07-12,Variant,5,5,0,False
USR-04714,2025-03-13,Variant,2,1,0,True
USR-04715,2025-05-19,Control,4,4,1,True
USR-04716,2025-06-26,Variant,5,1,2,False
USR-04717,2025-06-16,Variant,2,4,2,True
USR-04718,2025-11-15,Control,2,3,1,False
USR-04719,2025-07-06,Variant,5,3,1,False
USR-04720,2025-03-12,Control,2,3,2,True
USR-04721,2025-03-05,Control,2,1,5,False
USR-04722,2025-07-15,Control,1,3,1,False
USR-04723,2025-03-19,Control,2,2,2,False
USR-04724,2025-02-14,Control,2,3,0,False
USR-04725,2025-12-06,Control,5,3,2,False
USR-04726,2025-10-15,Variant,3,1,0,True
USR-04727,2025-11-11,Variant,5,3,0,True
USR-04728,2025-11-27,Variant,2,4,2,True
USR-04729,2025-09-02,Control,5,3,1,False
USR-04730,2025-02-16,Control,1,4,1,False
USR-04731,2025-05-19,Control,3,4,2,False
USR-04732,2025-04-04,Variant,2,2,1,True
USR-04733,2025-09-05,Variant,4,2,3,False
USR-04734,2025-12-10,Control,2,0,2,False
USR-04735,2025-03-28,Control,2,2,2,True
USR-04736,2025-07-12,Variant,5,4,0,True
USR-04737,2025-04-21,Control,3,3,1,False
USR-04738,2025-09-22,Control,5,2,1,False
USR-04739,2025-05-26,Variant,2,6,3,True
USR-04740,2025-11-22,Variant,2,1,2,True
USR-04741,2025-11-02,Control,2,2,1,False
USR-04742,2025-12-01,Control,2,6,0,True
USR-04743,2025-11-30,Variant,5,1,3,False
USR-04744,2025-01-12,Control,5,2,2,True
USR-04745,2025-09-05,Control,1,5,2,True
USR-04746,2025-05-17,Control,5,3,1,False
USR-04747,2025-09-13,Control,1,7,3,True
USR-04748,2025-03-31,Control,1,2,2,False
USR-04749,2025-04-19,Variant,5,2,1,False
USR-04750,2025-01-27,Control,4,1,4,False
USR-04751,2025-08-26,Control,4,0,2,False
USR-04752,2025-03-03,Variant,5,2,0,False
USR-04753,2025-06-30,Variant,2,2,0,True
USR-04754,2025-11-12,Variant,5,4,0,False
USR-04755,2025-08-11,Variant,2,1,0,False
USR-04756,2025-09-24,Control,5,6,1,True
USR-04757,2025-06-13,Variant,5,3,1,False
USR-04758,2025-06-28,Control,5,6,3,False
USR-04759,2025-06-01,Variant,2,5,0,False
USR-04760,2025-07-31,Control,2,1,0,True
USR-04761,2025-10-19,Variant,5,3,1,False
USR-04762,2025-12-23,Variant,5,5,2,False
USR-04763,2025-06-08,Control,4,1,0,False
USR-04764,2025-12-08,Variant,1,4,1,False
USR-04765,2025-10-29,Variant,1,3,1,True
USR-04766,2025-04-08,Variant,5,1,3,False
USR-04767,2025-09-04,Control,5,2,3,False
USR-04768,2025-12-01,Variant,1,3,1,True
USR-04769,2025-12-07,Control,5,2,0,False
USR-04770,2025-12-07,Control,5,3,2,True
USR-04771,2025-05-23,Control,2,3,2,True
USR-04772,2025-03-09,Control,2,3,1,True
USR-04773,2025-10-05,Variant,2,3,2,True
USR-04774,2025-10-15,Control,5,2,1,True
USR-04775,2025-04-09,Variant,2,1,2,True
USR-04776,2025-01-03,Control,2,1,0,True
USR-04777,2025-01-19,Control,3,4,0,True
USR-04778,2025-12-28,Control,2,2,4,False
USR-04779,2025-07-15,Control,2,1,0,False
USR-04780,2025-02-23,Control,2,2,2,True
USR-04781,2025-09-25,Control,2,4,1,True
USR-04782,2025-08-06,Variant,2,1,1,True
USR-04783,2025-12-30,Control,2,4,2,False
USR-04784,2025-09-15,Control,3,3,3,False
USR-04785,2025-11-06,Control,2,3,0,False
USR-04786,2025-10-13,Variant,2,2,1,False
USR-04787,2025-08-29,Variant,4,1,4,True
USR-04788,2025-10-05,Control,2,3,1,False
USR-04789,2025-03-10,Control,2,0,1,False
USR-04790,2025-03-25,Control,2,2,2,True
USR-04791,2025-03-26,Variant,5,4,2,False
USR-04792,2025-03-17,Control,2,1,4,False
USR-04793,2025-01-28,Control,1,0,1,True
USR-04794,2025-07-08,Control,2,0,0,False
USR-04795,2025-02-18,Control,2,4,3,True
USR-04796,2025-11-10,Control,2,1,1,True
USR-04797,2025-08-19,Variant,2,3,2,False
USR-04798,2025-06-27,Control,5,4,2,False
USR-04799,2025-10-19,Variant,5,1,0,False
USR-04800,2025-11-13,Control,2,3,2,False
USR-04801,2025-04-19,Control,5,2,0,False
USR-04802,2025-09-29,Variant,4,3,1,True
USR-04803,2025-12-15,Control,5,2,1,True
USR-04804,2025-12-18,Variant,2,2,2,False
USR-04805,2025-01-01,Variant,5,2,1,True
USR-04806,2025-07-01,Control,1,2,4,True
USR-04807,2025-08-16,Variant,1,4,1,False
USR-04808,2025-01-14,Control,2,3,1,False
USR-04809,2025-01-27,Variant,2,2,1,True
USR-04810,2025-08-28,Control,5,3,1,True
USR-04811,2025-09-12,Variant,5,4,1,False
USR-04812,2025-01-27,Control,2,4,1,False
USR-04813,2025-07-29,Variant,1,3,5,False
USR-04814,2025-09-27,Variant,5,5,1,False
USR-04815,2025-08-28,Variant,2,0,1,False
USR-04816,2025-09-16,Variant,5,1,1,True
USR-04817,2025-05-07,Variant,2,2,0,True
USR-04818,2025-05-07,Variant,5,4,3,False
USR-04819,2025-01-01,Control,2,3,3,False
USR-04820,2025-11-09,Control,2,4,1,False
USR-04821,2025-10-06,Control,2,2,3,False
USR-04822,2025-12-15,Control,5,0,0,False
USR-04823,2025-02-26,Control,2,1,2,True
USR-04824,2025-08-24,Variant,2,4,2,False
USR-04825,2025-08-02,Control,2,2,0,True
USR-04826,2025-02-09,Variant,4,3,3,False
USR-04827,2025-05-27,Control,5,6,1,False
USR-04828,2025-01-18,Control,5,3,2,True
USR-04829,2025-07-30,Variant,2,2,1,True
USR-04830,2025-02-13,Variant,2,2,1,False
USR-04831,2025-12-01,Variant,5,2,3,False
USR-04832,2025-11-01,Variant,2,5,0,True
USR-04833,2025-05-06,Control,1,3,0,False
USR-04834,2025-05-15,Variant,5,1,3,False
USR-04835,2025-12-17,Control,2,5,0,False
USR-04836,2025-08-23,Control,5,3,1,False
USR-04837,2025-03-16,Control,5,3,0,False
USR-04838,2025-07-16,Control,2,2,1,True
USR-04839,2025-05-12,Control,3,2,1,False
USR-04840,2025-09-20,Variant,2,4,3,True
USR-04841,2025-10-27,Variant,5,3,2,False
USR-04842,2025-04-09,Control,5,6,3,True
USR-04843,2025-05-09,Control,2,0,1,False
USR-04844,2025-01-18,Control,4,3,3,False
USR-04845,2025-06-02,Control,2,4,1,False
USR-04846,2025-02-28,Variant,2,2,0,True
USR-04847,2025-07-11,Control,5,2,1,False
USR-04848,2025-10-08,Variant,2,2,2,False
USR-04849,2025-10-19,Control,2,2,0,True
USR-04850,2025-11-11,Variant,5,1,1,False
USR-04851,2025-07-10,Control,2,5,1,True
USR-04852,2025-02-27,Variant,5,2,1,True
USR-04853,2025-07-20,Control,2,2,4,True
USR-04854,2025-07-04,Variant,4,1,0,True
USR-04855,2025-10-26,Control,2,6,1,True
USR-04856,2025-06-13,Control,2,2,3,False
USR-04857,2025-03-22,Variant,2,2,3,False
USR-04858,2025-08-12,Variant,3,3,0,True
USR-04859,2025-03-19,Variant,5,5,2,False
USR-04860,2025-12-24,Variant,5,1,2,False
USR-04861,2025-09-03,Variant,4,6,2,False
USR-04862,2026-01-01,Control,5,5,4,False
USR-04863,2025-03-20,Control,5,6,1,True
USR-04864,2025-12-14,Control,5,5,0,False
USR-04865,2025-10-04,Variant,5,3,3,False
USR-04866,2025-02-25,Control,2,3,1,False
USR-04867,2025-04-08,Control,2,2,1,True
USR-04868,2025-11-06,Variant,5,3,1,False
USR-04869,2025-10-14,Variant,2,6,2,True
USR-04870,2025-11-14,Control,3,5,1,False
USR-04871,2025-12-07,Control,3,2,1,True
USR-04872,2025-04-22,Control,2,1,4,False
USR-04873,2025-10-12,Control,5,7,0,False
USR-04874,2025-06-05,Control,3,4,3,False
USR-04875,2025-12-22,Variant,4,2,3,False
USR-04876,2025-12-27,Variant,2,3,2,False
USR-04877,2025-04-15,Variant,2,5,1,True
USR-04878,2025-06-19,Control,2,2,1,True
USR-04879,2025-02-21,Variant,2,2,1,False
USR-04880,2025-02-03,Control,2,3,1,False
USR-04881,2025-12-15,Control,2,5,2,True
USR-04882,2025-11-10,Variant,2,3,2,False
USR-04883,2025-12-08,Control,5,3,2,False
USR-04884,2025-10-03,Control,5,2,3,False
USR-04885,2025-07-22,Variant,5,4,1,False
USR-04886,2025-01-14,Control,2,7,2,True
USR-04887,2025-04-04,Variant,2,1,1,False
USR-04888,2025-09-29,Control,5,3,0,False
USR-04889,2025-06-19,Variant,2,3,3,False
USR-04890,2025-09-15,Control,5,3,4,False
USR-04891,2025-05-17,Control,5,2,1,False
USR-04892,2025-03-27,Variant,5,1,1,True
USR-04893,2025-05-29,Control,2,4,1,True
USR-04894,2025-03-31,Control,5,4,2,True
USR-04895,2025-03-01,Control,2,6,1,True
USR-04896,2025-02-20,Control,2,3,2,False
USR-04897,2025-11-18,Control,2,3,0,True
USR-04898,2025-12-04,Control,2,3,0,False
USR-04899,2025-06-05,Variant,2,3,0,False
USR-04900,2025-05-13,Control,4,6,2,False
USR-04901,2025-07-16,Control,2,5,2,True
USR-04902,2025-04-29,Control,2,5,0,False
USR-04903,2025-02-20,Control,2,3,3,False
USR-04904,2025-08-16,Variant,2,4,1,False
USR-04905,2025-07-27,Control,2,2,1,False
USR-04906,2025-07-04,Variant,2,1,3,False
USR-04907,2025-05-22,Control,2,1,1,False
USR-04908,2025-03-16,Variant,2,3,0,True
USR-04909,2025-07-06,Variant,5,0,1,False
USR-04910,2025-06-03,Variant,5,4,1,False
USR-04911,2025-10-07,Variant,4,2,0,True
USR-04912,2025-07-08,Variant,3,6,4,False
USR-04913,2025-03-14,Control,5,4,3,False
USR-04914,2025-02-07,Control,4,2,2,False
USR-04915,2025-01-23,Variant,5,5,0,False
USR-04916,2025-08-07,Control,5,1,1,False
USR-04917,2025-12-31,Control,2,7,2,False
USR-04918,2025-12-28,Variant,3,2,0,False
USR-04919,2025-02-17,Control,2,1,1,True
USR-04920,2025-09-30,Variant,4,5,1,False
USR-04921,2025-11-18,Variant,5,3,6,False
USR-04922,2025-08-15,Variant,1,1,5,True
USR-04923,2025-11-21,Variant,2,6,1,False
USR-04924,2025-04-29,Control,2,5,0,True
USR-04925,2025-10-26,Control,5,4,4,False
USR-04926,2025-10-27,Control,2,4,0,False
USR-04927,2025-06-23,Control,2,3,0,False
USR-04928,2025-12-13,Variant,5,4,2,False
USR-04929,2025-12-19,Variant,1,2,2,False
USR-04930,2025-08-14,Control,5,3,2,True
USR-04931,2025-04-14,Control,2,0,1,True
USR-04932,2025-04-29,Variant,1,3,2,True
USR-04933,2025-05-01,Control,2,3,1,False
USR-04934,2025-05-05,Control,3,2,1,True
USR-04935,2025-06-03,Control,2,3,2,True
USR-04936,2025-12-10,Variant,1,3,2,True
USR-04937,2025-10-10,Variant,5,1,2,False
USR-04938,2025-12-21,Variant,5,1,3,False
USR-04939,2025-07-10,Variant,5,1,0,False
USR-04940,2025-11-10,Control,1,2,1,True
USR-04941,2025-02-08,Control,2,2,2,False
USR-04942,2025-09-14,Variant,2,1,6,False
USR-04943,2025-04-24,Control,3,3,0,True
USR-04944,2025-07-09,Variant,3,3,2,False
USR-04945,2025-11-21,Variant,5,0,0,False
USR-04946,2025-10-24,Variant,3,2,2,True
USR-04947,2025-02-11,Variant,2,2,1,True
USR-04948,2025-02-06,Variant,2,6,2,True
USR-04949,2025-09-01,Variant,3,4,0,True
USR-04950,2025-08-07,Control,2,2,1,True
USR-04951,2025-03-01,Control,1,5,0,True
USR-04952,2025-03-07,Control,2,2,7,False
USR-04953,2025-03-15,Variant,2,5,2,False
USR-04954,2025-07-20,Control,2,3,1,True
USR-04955,2025-01-26,Variant,5,2,1,False
USR-04956,2025-08-13,Control,2,2,4,False
USR-04957,2025-11-29,Variant,5,4,0,False
USR-04958,2025-05-09,Control,5,3,1,False
USR-04959,2025-11-03,Variant,2,4,2,False
USR-04960,2025-03-24,Variant,1,7,0,True
USR-04961,2025-09-18,Control,2,4,0,False
USR-04962,2025-04-22,Control,2,5,1,False
USR-04963,2025-04-18,Variant,2,1,0,True
USR-04964,2025-03-03,Control,5,2,2,True
USR-04965,2025-09-18,Control,2,4,4,True
USR-04966,2025-01-02,Variant,3,0,1,False
USR-04967,2025-03-02,Variant,5,3,1,False
USR-04968,2025-01-25,Variant,2,1,1,False
USR-04969,2025-04-10,Control,2,2,4,True
USR-04970,2025-10-29,Control,2,2,4,False
USR-04971,2025-02-01,Variant,4,3,1,True
USR-04972,2025-08-09,Variant,2,3,2,False
USR-04973,2025-12-14,Variant,5,3,0,False
USR-04974,2025-11-25,Control,2,3,0,False
USR-04975,2025-06-21,Control,1,2,1,False
USR-04976,2025-02-28,Control,5,3,2,False
USR-04977,2025-08-13,Control,3,1,2,True
USR-04978,2025-10-03,Control,5,3,0,False
USR-04979,2025-03-01,Control,3,3,3,False
USR-04980,2025-05-29,Variant,2,5,1,True
USR-04981,2025-06-02,Control,2,6,2,True
USR-04982,2025-04-28,Variant,2,1,2,False
USR-04983,2025-10-30,Variant,3,2,0,True
USR-04984,2025-04-21,Variant,5,5,3,False
USR-04985,2025-10-16,Control,2,3,3,False
USR-04986,2025-03-19,Variant,2,3,3,True
USR-04987,2025-04-16,Variant,1,3,3,False
USR-04988,2025-11-17,Variant,3,0,1,True
USR-04989,2025-07-04,Variant,5,0,2,False
USR-04990,2025-06-03,Variant,2,1,1,False
USR-04991,2025-03-28,Variant,1,3,1,False
USR-04992,2025-07-27,Control,2,4,2,True
USR-04993,2025-06-19,Variant,2,3,3,False
USR-04994,2025-04-02,Control,5,2,2,False
USR-04995,2025-12-31,Variant,1,3,0,True
USR-04996,2025-11-26,Control,5,1,1,False
USR-04997,2025-06-11,Control,1,1,0,True
USR-04998,2025-10-20,Variant,2,1,0,True
USR-04999,2025-07-05,Variant,5,3,0,False
USR-05000,2025-07-01,Control,2,3,1,False
USR-05001,2025-10-31,Control,4,3,1,True
USR-05002,2025-12-21,Variant,2,5,5,True
USR-05003,2025-03-21,Control,5,5,1,True
USR-05004,2025-12-07,Variant,5,5,0,False
USR-05005,2025-01-19,Control,2,3,1,False
USR-05006,2025-11-25,Variant,5,1,2,False
USR-05007,2025-05-05,Variant,5,2,2,False
USR-05008,2025-08-14,Control,2,2,0,False
USR-05009,2025-10-10,Control,3,0,0,False
USR-05010,2025-12-01,Control,5,2,1,False
USR-05011,2025-03-14,Variant,5,2,3,False
USR-05012,2025-11-21,Variant,2,1,2,True
USR-05013,2025-05-09,Variant,5,2,4,False
USR-05014,2025-12-21,Control,2,2,3,False
USR-05015,2025-05-17,Control,2,4,1,True
USR-05016,2025-01-31,Control,3,1,0,True
USR-05017,2025-08-20,Control,3,7,2,False
USR-05018,2025-05-02,Variant,2,5,0,False
USR-05019,2025-03-22,Variant,2,2,0,True
USR-05020,2025-12-02,Variant,1,1,1,False
USR-05021,2025-12-16,Control,1,2,3,False
USR-05022,2025-07-04,Variant,2,4,1,True
USR-05023,2025-04-13,Variant,2,1,2,False
USR-05024,2025-08-01,Variant,5,3,0,True
USR-05025,2025-01-15,Variant,5,8,2,False
USR-05026,2025-08-06,Control,2,2,0,False
USR-05027,2025-10-09,Control,2,3,1,True
USR-05028,2025-11-27,Variant,2,2,0,True
USR-05029,2025-11-27,Control,2,2,0,False
USR-05030,2025-07-02,Control,5,4,2,False
USR-05031,2025-03-25,Variant,2,9,0,True
USR-05032,2025-03-21,Variant,5,3,2,False
USR-05033,2025-10-11,Variant,3,5,4,False
USR-05034,2025-05-18,Control,2,3,3,False
USR-05035,2025-03-28,Control,2,1,2,True
USR-05036,2025-05-14,Variant,2,2,1,False
USR-05037,2025-03-01,Variant,2,2,2,True
USR-05038,2025-10-31,Variant,3,5,1,False
USR-05039,2025-01-25,Variant,2,5,0,True
USR-05040,2025-01-25,Variant,3,2,4,True
USR-05041,2025-08-31,Variant,5,2,4,False
USR-05042,2025-01-30,Control,2,6,3,True
USR-05043,2025-09-25,Variant,2,2,1,False
USR-05044,2025-05-04,Variant,2,6,2,False
USR-05045,2025-06-10,Variant,1,3,3,True
USR-05046,2025-03-09,Control,3,2,0,False
USR-05047,2025-10-30,Variant,3,3,0,False
USR-05048,2025-01-22,Control,2,2,1,False
USR-05049,2025-05-21,Variant,5,5,1,False
USR-05050,2025-05-17,Control,2,1,2,True
USR-05051,2025-07-10,Variant,5,4,0,True
USR-05052,2025-08-17,Control,5,4,2,False
USR-05053,2025-03-11,Control,5,5,0,False
USR-05054,2025-06-14,Control,5,4,0,False
USR-05055,2025-07-11,Variant,2,3,1,True
USR-05056,2025-12-15,Control,4,3,2,True
USR-05057,2025-01-11,Control,2,2,2,False
USR-05058,2025-10-06,Variant,2,1,2,True
USR-05059,2025-04-15,Control,2,2,2,False
USR-05060,2025-11-14,Variant,2,5,2,True
USR-05061,2025-03-03,Variant,2,4,2,False
USR-05062,2025-10-07,Variant,3,2,2,False
USR-05063,2025-06-24,Control,5,3,0,False
USR-05064,2025-09-18,Variant,1,2,2,False
USR-05065,2025-08-08,Control,2,6,3,True
USR-05066,2025-10-21,Control,2,4,2,True
USR-05067,2025-02-07,Control,2,6,3,True
USR-05068,2025-03-31,Variant,1,3,0,False
USR-05069,2025-05-10,Control,2,0,1,True
USR-05070,2025-06-17,Variant,2,2,2,True
USR-05071,2025-02-20,Variant,5,5,2,False
USR-05072,2025-07-08,Control,2,4,0,False
USR-05073,2025-07-19,Control,5,2,2,False
USR-05074,2025-05-24,Variant,5,1,0,True
USR-05075,2025-07-09,Variant,5,4,1,False
USR-05076,2026-01-01,Variant,2,6,0,True
USR-05077,2025-09-18,Control,2,8,0,True
USR-05078,2025-02-18,Control,2,2,2,False
USR-05079,2025-02-01,Control,5,1,3,False
USR-05080,2025-11-30,Control,2,3,3,False
USR-05081,2025-11-02,Control,1,2,2,False
USR-05082,2025-08-30,Variant,2,4,2,True
USR-05083,2025-05-09,Control,2,2,0,False
USR-05084,2025-11-30,Control,2,6,2,True
USR-05085,2025-08-02,Variant,2,2,1,True
USR-05086,2025-08-16,Variant,5,0,2,True
USR-05087,2025-06-17,Control,5,4,2,False
USR-05088,2025-08-30,Variant,2,3,3,True
USR-05089,2025-04-22,Control,5,3,0,False
USR-05090,2025-10-22,Control,5,1,2,False
USR-05091,2025-08-12,Control,2,5,0,False
USR-05092,2025-04-17,Variant,5,4,1,False
USR-05093,2025-10-14,Control,2,2,1,True
USR-05094,2025-06-07,Control,2,4,1,True
USR-05095,2025-05-23,Control,2,4,2,True
USR-05096,2025-09-16,Variant,2,2,2,True
USR-05097,2025-01-08,Control,2,4,3,True
USR-05098,2025-06-23,Control,2,3,1,False
USR-05099,2025-06-04,Control,1,3,1,True
USR-05100,2025-11-10,Control,2,1,2,False
USR-05101,2025-02-15,Variant,5,4,1,True
USR-05102,2025-02-05,Variant,5,3,2,False
USR-05103,2025-08-31,Control,2,2,3,False
USR-05104,2025-10-18,Control,2,3,2,False
USR-05105,2025-03-30,Control,2,3,1,True
USR-05106,2025-09-23,Control,2,2,0,True
USR-05107,2025-03-27,Control,4,4,1,False
USR-05108,2025-12-12,Variant,3,0,1,True
USR-05109,2025-02-11,Variant,2,1,1,True
USR-05110,2025-12-22,Variant,3,4,3,False
USR-05111,2025-01-23,Variant,5,2,1,True
USR-05112,2025-02-19,Variant,5,5,3,False
USR-05113,2025-10-21,Variant,2,3,2,False
USR-05114,2025-03-21,Control,5,6,1,False
USR-05115,2025-04-26,Variant,1,3,0,True
USR-05116,2025-03-21,Control,2,3,0,False
USR-05117,2025-04-14,Control,2,3,0,True
USR-05118,2025-09-22,Variant,5,2,2,True
USR-05119,2025-08-08,Control,2,3,2,True
USR-05120,2025-05-19,Control,2,1,0,True
USR-05121,2025-11-06,Variant,5,5,2,True
USR-05122,2025-12-09,Control,5,2,1,False
USR-05123,2025-08-19,Control,2,0,2,True
USR-05124,2025-08-23,Variant,4,9,1,False
USR-05125,2025-08-19,Variant,2,3,0,True
USR-05126,2025-12-24,Variant,5,5,2,False
USR-05127,2025-10-21,Control,5,1,0,True
USR-05128,2025-02-22,Control,5,4,1,True
USR-05129,2025-01-08,Variant,1,4,3,True
USR-05130,2025-02-16,Variant,5,3,4,False
USR-05131,2025-09-12,Variant,3,4,1,True
USR-05132,2025-06-04,Control,2,2,2,False
USR-05133,2025-06-10,Control,2,3,2,False
USR-05134,2025-03-26,Variant,2,5,0,True
USR-05135,2025-05-09,Control,5,2,0,True
USR-05136,2025-07-14,Variant,4,3,1,False
USR-05137,2025-07-24,Control,3,2,1,True
USR-05138,2025-08-10,Variant,5,4,2,True
USR-05139,2025-09-13,Variant,5,1,3,False
USR-05140,2025-10-27,Variant,2,1,1,True
USR-05141,2025-08-08,Control,1,3,3,False
USR-05142,2025-03-10,Variant,4,2,1,True
USR-05143,2025-08-31,Variant,2,3,4,False
USR-05144,2025-07-26,Control,2,5,5,False
USR-05145,2025-04-15,Variant,5,2,1,True
USR-05146,2025-06-19,Variant,4,1,3,False
USR-05147,2025-02-25,Variant,5,4,3,False
USR-05148,2025-12-19,Variant,5,3,1,False
USR-05149,2025-06-07,Control,5,6,2,False
USR-05150,2025-02-01,Control,2,3,2,True
USR-05151,2025-09-07,Control,2,4,3,True
USR-05152,2025-06-02,Variant,2,1,1,True
USR-05153,2025-12-10,Variant,5,6,1,False
USR-05154,2025-06-17,Variant,5,4,1,True
USR-05155,2025-07-14,Control,5,4,0,True
USR-05156,2025-08-28,Control,2,4,1,False
USR-05157,2025-05-02,Variant,5,4,3,False
USR-05158,2025-12-22,Control,2,1,2,True
USR-05159,2025-03-27,Control,2,2,4,False
USR-05160,2025-08-30,Variant,3,5,2,True
USR-05161,2025-09-22,Control,2,2,2,False
USR-05162,2025-08-05,Control,2,5,1,True
USR-05163,2025-03-27,Control,5,2,2,False
USR-05164,2025-06-28,Control,2,0,1,True
USR-05165,2025-02-28,Variant,2,3,1,False
USR-05166,2025-11-21,Control,5,4,1,True
USR-05167,2025-03-05,Control,4,1,1,False
USR-05168,2025-07-31,Control,2,1,1,True
USR-05169,2025-11-17,Variant,2,4,2,False
USR-05170,2025-08-31,Control,5,3,1,False
USR-05171,2025-08-02,Variant,2,3,5,False
USR-05172,2025-05-12,Control,2,3,3,True
USR-05173,2025-03-16,Control,1,2,1,False
USR-05174,2025-12-14,Control,3,2,2,False
USR-05175,2025-03-16,Variant,2,3,0,True
USR-05176,2025-04-25,Variant,1,2,2,True
USR-05177,2025-01-27,Control,2,4,1,False
USR-05178,2025-11-15,Variant,5,2,0,False
USR-05179,2025-07-18,Variant,5,3,2,False
USR-05180,2025-03-10,Control,2,1,0,True
USR-05181,2025-06-10,Variant,5,4,0,False
USR-05182,2025-08-06,Control,2,2,1,True
USR-05183,2025-10-06,Variant,5,4,2,False
USR-05184,2025-06-01,Variant,1,3,3,False
USR-05185,2025-03-30,Variant,2,4,0,True
USR-05186,2025-06-19,Variant,2,5,2,True
USR-05187,2025-04-07,Control,5,5,0,False
USR-05188,2025-10-14,Variant,3,3,2,True
USR-05189,2025-01-21,Control,5,2,1,True
USR-05190,2025-12-18,Control,1,2,0,True
USR-05191,2025-02-24,Variant,2,1,3,False
USR-05192,2025-05-27,Variant,5,3,1,False
USR-05193,2025-09-10,Variant,1,3,1,True
USR-05194,2025-10-09,Control,2,1,1,True
USR-05195,2025-03-26,Variant,3,0,1,True
USR-05196,2025-11-07,Variant,1,2,0,True
USR-05197,2025-11-20,Control,2,1,4,True
USR-05198,2025-11-18,Control,1,5,1,True
USR-05199,2025-01-31,Control,2,4,2,True
USR-05200,2025-06-05,Control,2,3,0,True
USR-05201,2025-05-04,Variant,5,6,2,True
USR-05202,2025-11-10,Variant,1,5,2,True
USR-05203,2025-02-27,Variant,2,3,2,False
USR-05204,2025-11-12,Variant,5,6,1,True
USR-05205,2025-12-21,Control,1,4,0,False
USR-05206,2025-12-15,Variant,2,1,0,True
USR-05207,2025-02-09,Control,2,5,1,True
USR-05208,2025-07-15,Variant,3,8,2,True
USR-05209,2025-05-03,Control,5,2,1,False
USR-05210,2025-08-20,Variant,2,2,0,False
USR-05211,2025-01-31,Control,2,4,2,True
USR-05212,2025-04-20,Control,2,4,3,False
USR-05213,2025-08-15,Variant,5,1,1,False
USR-05214,2025-02-19,Control,5,0,1,True
USR-05215,2025-09-29,Variant,1,3,3,True
USR-05216,2025-01-03,Control,2,2,1,False
USR-05217,2025-09-15,Variant,2,6,1,False
USR-05218,2025-10-03,Control,1,2,1,True
USR-05219,2025-07-03,Control,5,2,1,False
USR-05220,2025-10-26,Control,2,3,1,False
USR-05221,2025-05-26,Control,4,4,3,True
USR-05222,2025-12-26,Control,2,4,0,True
USR-05223,2025-02-26,Control,2,1,0,False
USR-05224,2025-03-31,Control,2,2,1,True
USR-05225,2025-01-02,Control,2,8,4,False
USR-05226,2025-10-27,Variant,4,3,2,True
USR-05227,2025-11-19,Variant,5,3,2,False
USR-05228,2025-01-08,Control,2,3,1,False
USR-05229,2025-12-19,Variant,2,2,3,False
USR-05230,2025-08-15,Variant,2,2,2,False
USR-05231,2025-07-26,Control,2,2,1,False
USR-05232,2025-09-12,Variant,2,1,3,False
USR-05233,2025-02-16,Control,2,5,4,False
USR-05234,2025-07-31,Variant,5,6,0,False
USR-05235,2025-10-29,Control,1,3,0,True
USR-05236,2025-03-05,Variant,5,6,0,False
USR-05237,2025-05-20,Variant,5,2,1,False
USR-05238,2025-02-01,Control,2,3,4,False
USR-05239,2025-04-20,Control,2,2,1,False
USR-05240,2025-03-14,Variant,5,3,0,False
USR-05241,2025-03-14,Control,2,5,3,False
USR-05242,2025-05-13,Variant,2,3,2,False
USR-05243,2025-06-11,Variant,4,3,2,False
USR-05244,2025-12-30,Variant,2,3,1,True
USR-05245,2025-07-16,Variant,5,5,2,False
USR-05246,2025-09-26,Variant,2,4,4,True
USR-05247,2025-02-20,Variant,2,3,1,True
USR-05248,2025-06-24,Control,2,1,3,False
USR-05249,2025-03-20,Control,2,4,1,True
USR-05250,2025-11-12,Control,2,1,2,True
USR-05251,2025-02-16,Variant,5,7,0,True
USR-05252,2025-12-14,Variant,5,5,0,True
USR-05253,2025-06-18,Control,2,4,0,False
USR-05254,2025-04-30,Variant,4,7,1,False
USR-05255,2025-02-24,Control,2,4,2,True
USR-05256,2025-04-06,Control,1,7,2,False
USR-05257,2025-04-16,Variant,3,4,0,True
USR-05258,2025-11-23,Control,2,3,2,False
USR-05259,2025-12-27,Variant,1,1,1,True
USR-05260,2025-06-22,Control,5,3,4,False
USR-05261,2025-08-21,Variant,4,1,1,False
USR-05262,2025-10-15,Variant,5,4,1,False
USR-05263,2025-07-08,Control,2,3,0,False
USR-05264,2025-02-12,Variant,4,3,1,False
USR-05265,2025-04-06,Variant,2,3,1,True
USR-05266,2025-08-19,Control,5,2,0,True
USR-05267,2025-12-07,Control,5,4,4,False
USR-05268,2025-08-06,Variant,5,6,1,True
USR-05269,2025-03-18,Control,5,1,2,False
USR-05270,2025-12-01,Control,2,6,1,False
USR-05271,2025-01-01,Control,3,7,2,True
USR-05272,2025-09-16,Control,2,2,1,False
USR-05273,2025-01-22,Variant,5,3,1,False
USR-05274,2025-03-11,Control,2,1,1,False
USR-05275,2025-03-14,Control,2,2,1,False
USR-05276,2025-11-18,Control,2,2,3,False
USR-05277,2025-07-01,Control,2,3,4,False
USR-05278,2025-10-06,Variant,1,3,0,False
USR-05279,2025-09-21,Control,2,4,1,False
USR-05280,2025-07-08,Variant,5,0,2,True
USR-05281,2025-04-24,Control,2,2,1,True
USR-05282,2025-06-17,Control,2,3,1,False
